adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",,97341,tt0444781,en,Deewane Huye Paagal,"This is the story of Karan and Tanya. Karan is in love with Tanya but is too shy to tell her. One day Tanya witnesses the murder of a scientist by his evil twin brother, the underworld don Mehboob, and needs to flee the country. When Karan's friend coaxes him to track Tanya after she migrates to Dubai, he enlists the aid of a deceptive investigator, Rocky to track her down. Rocky ends up falling in love with her at first sight and tries to stop Karan from wooing her. Meanwhile, Tanya's physically disabled friend, Sanju also has a soft spot for her and tries thwarting Rocky's attempts at getting close to Tanya. The plot thickens when Don Mehboob and his gang track Tanya down in Dubai.",2.06066,/rPaGXABXoFxywtA806oyG8RX2De.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",11/25/2005,355962,150,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Deewane Huye Paagal,FALSE,5.3,6
FALSE,,0,[],,276387,tt0475627,en,Shikhar,"Drama - Opposing ideologies are at the heart of this offbeat tale directed by John Mathew Matthan. On one side of the debate is greedy, conniving businessman Gaurav Gupta (Ajay Devgan), who values money above all else; on the other side stands industrial tycoon Srinath Vardhan (Javed Sheikh), who believes in using wealth to benefit society. Caught in the cross fire, unfortunately, is Vardhan's susceptible son, Jaidev (Shahid Kapoor). -  Ajay Devgn, Shahid Kapoor, Bipasha Basu",0.039977,,[],[],1/1/2005,0,0,[],Released,,Shikhar,FALSE,3,1
FALSE,,0,[],,243416,tt0294266,en,Acéphale,"In common with other Zanzibar films, Patrick Deval’s Acéphale (1968) eschews conventional narrative in favour of an experimental arrangement of austerely executed but intensely hallucinatory episodes that build into a nightmarish fever of isolation and hopelessness.",0.052426,/gaU8bANlV3JgWIlpqRQmc0HxY2s.jpg,[],[],1/1/1969,0,90,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Acéphale,FALSE,10,1
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,140231,tt0416712,hi,Elaan,"Elaan (Hindi: एलान, translation: Manifesto) is a 2005 Bollywood action thriller film. Elaan is a mission film about five characters and their plan against one man. Produced by Ganesh Jain and Ratan Jain and directed by Vikram Bhatt, the film stars Rahul Khanna, Arjun Rampal, John Abraham, Amisha Patel, Lara Dutta and Mithun Chakraborty. The film marked the return of Mithun Chakraborty to the Bollywood film industry after starring in low budget productions based at Ooty, known as Mithun's Dream Factory for a decade. It managed to do well and was a 'average' grosser at the Box-office.",1.598655,/uoYQjBiJEqdDG51vcG1rOZlh6nR.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1/14/2005,0,0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Elaan,FALSE,6,5
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",,65719,tt0074190,fr,"Baxter, Vera Baxter","Vera Baxter (Claudine Gabay) is talking to a woman in a bar. It seems that the woman was attracted to her by hearing her name called out: ""Baxter, Vera Baxter."" In response to her new friend's queries, Vera recounts the story of her life, beginning with marrying her no-good husband Cayre (Gerard Depardieu), who has been using her for some time as a kind of unpaid prostitute in order to keep his failing building business afloat.",0.07725,/ihk7jxrp7YYb0nPNuZwFUehdqN0.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",6/8/1977,0,91,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Baxter, Vera Baxter",FALSE,5,2
FALSE,,0,[],,281122,tt0164564,en,Ere erera baleibu icik subua aruaren,"…ere erera baleibu izik subua aruaren…, a set of words without any meaning, forms the title of the first and only feature film in the history of Spanish cinema made entirely by hand-painting directly on celluloid.",0.021428,/8smhZtkwbhcl8AmvpiMKKpeY2g1.jpg,[],[],1/1/1970,0,75,[],Released,,Ere erera baleibu icik subua aruaren,FALSE,9,4
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,249347,tt0412904,ru,Пейза́ж,"Winter. A bus stop in a small village. People are waiting for a bus. They talk. Listening to their conversations, the viewer can imagine the world they live in. United by the movement of the camera, the place and the people blend together.",0.040395,/bm4kMHAmbRVYUqaZvqq60lMfs9G.jpg,"[{'name': 'Ma.Ja.De Filmproduktion', 'id': 12340}, {'name': 'Deckert Distribution', 'id': 86032}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]",10/16/2003,0,60,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Landscape,FALSE,1,1
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,111248,tt0106385,ru,Беловы,"""Belovy (the Belovs)"" is a breathtaking portrait of a troubled peasant family. It's poetry in the form of a documentary that won many prizes. Beautifully shot in vintage black and white, the film tells the story of two times widow Anna Belova who lives together with her brother Mikhail. Blending the two personalities, Kosakovsky characterizes the true Russian soul: she is the rational worker, honest and strong - he is the drunken poet, the idealist, his philosophy fades into radical nonsense time after time.",0.450888,/wTbRVaq4fiObskA65ER9kOLNOr0.jpg,[],[],2/1/1993,0,60,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Belovs,FALSE,3.6,4
FALSE,,0,[],,217247,tt0085451,pl,Dolina Issy,"The film evokes a childhood in rural Lithuania between the wars. A country boy, Tomaszek, lives on a rich estate, situated on the Polish border. He realizes that the Issa Valley he lives in is to be torn apart by internal political conflicts and unrests among the mixed population of Poles, Lithuanians, Jews and Russians. He, however, is captivated by a paradise surrounding him, the forest, and his fantasies.",0.473698,/lX7t05hhxUDp8KZJixcBSylFOGv.jpg,[],[],1/1/1982,0,110,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,The Issa Valley,FALSE,5,1
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,74903,tt0087855,hu,Őszi almanach,"Possibly inspired by the existential play No Exit by Jean-Paul Sartre, this story about five people living in close quarters in a small apartment conveys the same angst as Sartre's well-known story about the nature of hell. A single, older mother owns the apartment, where a nurse who has brought along a presumed lover tends her. The sick woman's son lives there, too, constantly thinking about how to get his hands on his mother's money. The last member of this unhappy ""family"" is a former teacher now down on his luck and out of work. The three men and the nurse are dependent on the sick woman, on her money and her apartment, just as she is dependent on them. Yet these individuals are two-faced, scheming, and prone to anger. Unable to break away and leave, at the same time they find no solace in staying -- making a difficult two hours of misery for the average viewer to take on without a therapist.",0.79921,/vMxfmNaBRdrM1u8gQVHKRXBsE2f.jpg,"[{'name': 'Mokép', 'id': 28762}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",8/15/1984,0,119,"[{'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Almanac of Fall,FALSE,7,7
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,92988,tt0117945,en,Die Totale Therapie,,0.006331,/6whzzSTjS4RQ0wKmC2ymySY0128.jpg,"[{'name': 'Prisma Film', 'id': 46296}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}]",1/1/1996,0,115,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Die Totale Therapie,FALSE,0,0
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.youwontmissme.com/,49446,tt1249443,en,You Wont Miss Me,"A kaleidoscopic film portrait of Shelly Brown, a twenty-three year-old alienated urban misfit recently released from a psychiatric hospital.",0.623463,/pQmdVbMoSxug7w3nYfpbZWI3HDt.jpg,[],[],1/16/2009,0,81,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,You Wont Miss Me,FALSE,5.3,3
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,19008,tt0115040,sk,Záhrada,"Jakub's life arrived at a dead-end. He leaves his job, and gets into conflict with his father. The trouble just grows by his relation with a married woman. Breaking out, Jakub realizes the pleasures of the countryside in the old garden of his grandfather. He finds true love with an angel, and encounters various exciting moments of his new free life. Strange visitors arrive, and he wont get back to town anymore",0.466638,/kl3wCMoIqWGIA10jkohheGi9NOu.jpg,"[{'name': 'Artcam International', 'id': 30553}, {'name': 'In Film Praha', 'id': 64295}, {'name': ""Charlie's Bratislava"", 'id': 78160}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'SK', 'name': 'Slovakia'}, {'iso_3166_1': 'FR', 'name': 'France'}]",6/9/1995,0,99,"[{'iso_639_1': 'sk', 'name': 'Slovenčina'}]",Released,,The Garden,FALSE,6.9,8
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,108949,tt0077740,tl,Insiang,A young woman raped by her mother's new boyfriend finds a new way to exact revenge.,2.347695,/bIRP71OJE0rERrFcIYn86h8behd.jpg,"[{'name': 'Cinemanila', 'id': 69395}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",12/25/1976,0,95,"[{'iso_639_1': 'tl', 'name': ''}]",Released,,Insiang,FALSE,7.5,7
FALSE,,0,[],,66541,tt0082182,fr,Chère inconnue,,0.000344,/dQJib80wImldslsVb6djVeZXsYf.jpg,"[{'name': 'France 3 (FR 3)', 'id': 11244}, {'name': 'Cinéproduction', 'id': 22256}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",4/9/1980,0,112,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,I Sent a Letter to My Love,FALSE,0,0
FALSE,,0,[],,185153,tt0163591,en,The Courtesans of Bombay,,0.0525,/sCxu80nxSlPshaZXkovODVkQhy1.jpg,"[{'name': 'Merchant Ivory Productions', 'id': 2370}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/1/1983,0,74,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Courtesans of Bombay,FALSE,0,0
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,47510,tt0422366,en,The Guatemalan Handshake,"A mysterious power failure in a small mountain town coincides with the disappearance of one of its most eccentric young residents. Mystery piles upon mystery as his family and friends search for him, fail, and ultimately try to forget about him, an undertaking that results in many unexpected, and in some cases bizarre, effects on the town's already peculiar community.",0.21442,/vBtFeD3JnzXULCa7G2VK7LiCKho.jpg,[],[],1/23/2006,0,98,[],Released,The Guatemalan Handshake,The Guatemalan Handshake,FALSE,6.5,3
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",,158968,tt0019403,ka,Jim Shvante (marili svanets),An ethnographic treasure that documents with visual bravado the harsh conditions of life in the isolated mountain village of Ushkul.,0.112502,/6kpshTQ3C72plKyQpfPOMkHMz9g.jpg,"[{'name': 'Sakhkinmretsvi', 'id': 42045}]","[{'iso_3166_1': 'GE', 'name': 'Georgia'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]",5/24/1930,0,55,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Salt for Svanetia,FALSE,7,3
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,125795,tt0288092,sl,Kruh in mleko,"Ivan is released a day early from a treatment programme for alcoholics due to a doctors' strike. He returns to his wife Sonja and his sixteen year old son Robi. The first afternoon he spends at home is very pleasant. The next morning Sonja sends Ivan to a shop to get bread and milk. On the way back Ivan runs into Armando, his high school classmate, and through their conversation at a bar, Ivan finds out that long before Sonja became his wife, Armando spent a night with her. Ivan has his first drop of the hard stuff...Kruh in mleko is a bitter-sweet tale of loneliness, estrangement and the glowing embers of love, where there once used to be a fire.",0.218845,/dByuclf0ufJAWWgdalZGTvUEN0u.jpg,"[{'name': 'Vertigo', 'id': 23084}, {'name': 'RTV Slovenija', 'id': 28367}, {'name': 'VPK', 'id': 48428}]","[{'iso_3166_1': 'SI', 'name': 'Slovenia'}]",3/31/2001,0,68,"[{'iso_639_1': 'sl', 'name': 'Slovenščina'}]",Rumored,,Bread and Milk,FALSE,5.5,2
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",,49695,tt0229520,ja,Kusa-meikyu,"A drama about a young man who is searching for a particular song, or maybe his father, or maybe his true self? He encounters many figures and places, where there are many contrasts: his diligent mother versus a disturbed prostitute, an endless ocean versus an endless desert, a young boy versus a grown man, but also there are lots of balls (that resemble pregnancy stones, some with lots of string around them), a long red string that turns up everywhere (I assume this is a Biblical reference?) and many female, male and childlike figures that begin to haunt the boy/man.",0.079542,/vobOBpMtpmeXxcmIBXYxRvcFfOE.jpg,"[{'name': 'Jinriki Hikoki Sha', 'id': 12797}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",1/1/1979,0,50,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Grass Labyrinth,FALSE,8,6
FALSE,,0,[],,350765,tt0074770,en,Langsamer Sommer,"A man visits a friend's house. They watch a film of an earlier time when they were hanging around, meeting girls.",0.112442,/6ClPknedCkWJh90PvYfThlnyA2L.jpg,[],[],1/1/1976,0,84,[],Released,,Langsamer Sommer,FALSE,5,3
FALSE,,0,[],http://dogwoof.com/films/mollys-way,228216,tt0486629,en,Molly's Way,"Though she only knows his first name and that he ‘works in coal’, Molly, a young Irish woman, travels to a small Polish town to find the man with whom she had a memorable one-night stand several months before. Armed with nothing more than a postcard and her own tenacity, she sets about finding her past lover, despite her landlord’s admonishments that all the coal mines closed years ago.",0.027063,/d9VxuhVcQqu1qBdeskB3WrKXFsB.jpg,[],[],3/16/2007,0,84,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Molly's Way,FALSE,0,0
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",http://www.oddsac.com/,44436,tt1560776,en,Oddsac,"Opening with torch-wielding villagers and a wall bleeding oil, this experimental film attaches vivid scenery and strange characters to the wonderful melodic wavelengths of the band Animal Collective, revitalizing the lost form of the ""visual album.""",0.364854,/zwkDLS6IiQ3xtDrdbQ2Un2YVxZ2.jpg,[],[],8/4/2010,0,54,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Oddsac,FALSE,5.6,10
FALSE,,0,[],,243934,tt0407099,en,Parapalos,"A country boy tries to find his place in Buenos Aires. He goes to live with his cousin in the outer suburbs and works as a parapalos (""pin setter"") in one of the city's last hand-operated bowling alleys.",0.04307,/s10ZuPr4dAhDVCaiUL4l4sYqosh.jpg,"[{'name': 'Viada Producciones', 'id': 18810}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",3/31/2004,0,90,[],Released,,Pin Boy,FALSE,10,1
FALSE,,2700000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,64944,tt0910935,fr,Pas Douce,"A rebellious teenager and a ""border-line"" young nurse will learn to tame each other and get a fresh start in life...",0.00376,/qNrNmgzS9tiqEGI9eO57vLniISw.jpg,"[{'name': 'Rhône-Alpes Cinéma', 'id': 1666}, {'name': 'Télévision Suisse-Romande (TSR)', 'id': 8453}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'Office Fédéral de la Culture', 'id': 21990}, {'name': 'Centre Européen Cinématographique Rhône-Alpes', 'id': 22319}, {'name': 'Bloody Mary Productions', 'id': 23330}, {'name': 'Fonds Culturel de Suissimage', 'id': 78505}, {'name': 'Prince Film', 'id': 95504}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",5/30/2007,0,84,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,A Parting Shot,FALSE,0,0
FALSE,,0,[],,76760,tt0120547,fr,Yume no Ginga,"Tomiko falls in love with Niitaka, even though she also suspects him of being the Tokyo bus driver serial killer, who killed his female conductors after tiring of them.",0.10653,/8rtuR6tdnhmkltxfZtJBxVvrhu2.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2/15/1997,0,90,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Labyrinth of Dreams,FALSE,8.5,2
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,74955,tt0461958,en,Gargandi snilld,A documentary about the bustling Icelandic musical scene. This documentary covers some of Iceland's most talented and well-known musicians.,0.739587,/eciHZTnYfmUvLCMs6UqtD2RK5j6.jpg,"[{'name': 'Zik Zak Kvikmyndir', 'id': 14938}, {'name': 'Ergis Filmproduction', 'id': 21668}]","[{'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",4/30/2005,0,84,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'is', 'name': 'Íslenska'}]",Released,,Screaming Masterpiece,FALSE,7.3,3
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]",,57954,tt0074573,en,Gizmo!,"A documentary about some of the thousands of inventions that did things we never thought needed doing, or in ways we never considered doing them. A respectful, yet humorous tribute to the inventors whose vision, however far-reaching, was just a little off the mark.",0.227416,/rXXKmhaT6aOSlLAyf2MPwwVmGV3.jpg,[],[],9/16/1977,0,77,[],Released,,Gizmo!,FALSE,6.2,6
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,20092,tt0488381,en,Corporate,Two corporate giants compete in order to recklessly maximize their respective profits.,0.737303,/600VPkmZ3HNxzwq0hS6aK00ydEt.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",7/7/2006,0,142,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Corporate,FALSE,6.8,5
FALSE,,0,[],,72661,tt0271003,en,Ikingut,"In the middle ages a small Greenlandic boy comes drifting with an Iceberg to a remote and superstitious settlement in Iceland and is believed to be an evil spirit by his looks. He saves a young boy from an avalanche and they become friends. The young Icelandic boy has to fight for his friends existence against the ignorant villagers, who want him imprisoned or even killed",0.001179,/ygNr2841omNNyNUULQLflo0nQ1z.jpg,[],[],1/1/2000,0,0,"[{'iso_639_1': 'is', 'name': 'Íslenska'}]",Released,,Ikingut,FALSE,0,0
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,318851,tt0061909,nl,Liefdesbekentenissen,"Author Frank's debut novel is successful, but he needs the proceeds to pay off a debt and his girlfriend Mascha ends their relationship. He meets another woman, but he and Mascha also seem to make amends. These amorous vicissitudes give him inspiration for a new book, which will deal with eroticism in the Netherlands.",0.001346,/5XOrPhwT6RTFGAuV4WeG6ewUc8t.jpg,"[{'name': 'Scorpio', 'id': 44205}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2/16/1967,0,80,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Confessions of Loving Couples,FALSE,0,0
FALSE,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",,121754,tt0342777,en,Misa mi,"When her mother died, 10 year old girl Misa's world stopped. And when her father, along with her new girlfriend, wants to spend the summer in the Swedish province Skåne she refuses to come with them. Misa's father reluctantly agrees that Misa stays with her grandmother in Arjeplog over the summer instead. In the deep forest of northern Sweden Misa find more than she ever could imagine; she meets a wolf with cubs that Misa develop a deep and strange connection with. But the wolf spreads fear in the small village and someone has hired a poacher to kill it and her cubs...",2.458467,/dTr0VtUzd2oj8tWjPUJT31mSxA8.jpg,[],[],12/19/2003,0,80,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Misa mi,FALSE,0,0
FALSE,,0,[],,82342,tt0385932,en,Paradise girls,"Paradise Girls is about three young women, Miki, Pei Pei and Shirley, who are going through an emotional phase in their lives in different places in the world. Their initially carefree lives have each been disrupted by men: a boyfriend, a father and a young son. Each girl's individual reaction on these recent misfortunes illustrates a determination as well as a subconscious love of life that is so characteristic to their age. Written by Motel Films",0.002353,/oRuDspV0WX8RajrUBVGktqecpf3.jpg,[],[],3/5/2005,0,97,[],Released,,Paradise girls,FALSE,0,0
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,268669,tt0037993,en,Pobeda na Pravoberezhnoi Ukraine i izgnaniye nemetsikh zakhvatchikov za predeli Ukrainskikh sovietskikh zemel,Dovzhenko and Solntseva's documentary about the end of the war.,0.001177,/nQect9RmNXvMOnVsznyuGYqmlXk.jpg,[],[],4/1/1945,0,73,[],Released,,Victory in the Ukraine and the Expulsion of the Germans from the Boundaries of the Ukrainian Soviet Earth,FALSE,0,0
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,106669,tt0093847,sv,Res aldrig på enkel biljett,"A hardboiled story that takes place in a far future when most things are over. What’s left is greed, cruelty, sexuality, fire and a tad of poetry.",0.000615,/2eeCTT55AiRG3qcnDrtGHJlrGN9.jpg,"[{'name': 'Alexandersson & De Geer Bildproduktion', 'id': 56347}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",10/27/1987,0,87,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Never Travel on a One Way Ticket,FALSE,0,0
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,107019,tt0069320,en,The Strange Vengeance of Rosalie,"A traveling salesman is lured by a precocious teenage girl to her shack in the desert for some sexual escapades. However, a scuzzy biker comes along and they both find themselves dominated and tormented by him.",0.000431,/7z7KHXDEvif7vWwNrXn1ubpfiDv.jpg,"[{'name': 'Palomar Pictures (I)', 'id': 29363}, {'name': 'Cinecrest', 'id': 38909}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",6/16/1972,0,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"First she loves, then she kills- Then she goes out and collects the next victim!",The Strange Vengeance of Rosalie,FALSE,5,1
FALSE,"{'id': 401655, 'name': 'Welcome Collection', 'poster_path': '/trSYzh8taWG5EyAIMA6OoRDFmsw.jpg', 'backdrop_path': '/nskK1VYLgbdrY6TGJIycYVuRbru.jpg'}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,20294,tt0488798,hi,Welcome,"Dubai-based criminal don Uday takes it upon himself to try and get his sister Sanjana married - in vain, as no one wants to be associated with a crime family. Uday's associate Sagar Pandey finds a young man, Rajiv, who lives with his maternal uncle and aunt - Dr. and Mrs. Ghunghroo. Through extortion he compels Ghunghroo to accept this matrimonial alliance. But Rajiv has already fallen in love with young woman in South Africa. When the time comes to get Rajiv formally engaged to this woman, he finds out that Sanjana and she are the very same. With no escape from this predicament, the wedding is planned, with hilarious consequences.",1.520963,/hW9n0j7CQ4KMzop4aKUct2iqPgD.jpg,"[{'name': 'A.G. Films', 'id': 64343}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",12/21/2007,36500000,160,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,A Mumbai don tries to find an honest man to marry his younger sister.,Welcome,FALSE,6.5,26
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,15411,tt1014672,hi,भेजा फ्राई,"Ranjeet Thadani (Rajat Kapoor), a bored, arrogant music company executive hurts his back the night he has found a prize catch for a weekly bring - your -idiot talent dinner hosted by his friends and him. He ends up spending the evening with this idiot, Bharat Bhushan (Vinay Pathak) who tries to help him get his wife (Sarika) back who left him earlier that day. The result is utter chaos let loose by the idiot, who cannot do a single thing without messing it up further. The plot turns around to be a series of mini disasters that leave Ranjeet's comfortable life in ruins. Call it the idiot's revenge!",0.985705,/2Wqlcf63EvabGzVffPppfpWlx2B.jpg,"[{'name': 'First Run Features', 'id': 4095}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",4/13/2007,0,95,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,"Ranjit, who makes fun of idiots, gets completely annoyed when he invites a tax inspector and a singer to his house.",Bheja Fry,FALSE,7.4,11
FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",,25510,tt1216300,en,Jannat,"Jannat is the story of a man caught in a quagmire of crime and consumerism as he struggles to find heaven on earth. Arjun is a reckless young man with an obsession for making money at card games. A chance meeting with a girl in a mall, Zoya gives him the reasons he was looking for to move out of his ordinary life. He steps up from playing small-time card games to becoming a bookie.",0.361991,/4Zh17LFiBunoPjGomo0O0K6h22.jpg,[],[],1/1/2008,0,0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,...In Search of Heaven,Jannat,FALSE,5.1,9
FALSE,,0,[],,148411,tt0275256,en,Chermeni,"This historic drama is set in an Ossetian village in the 17th century. The film’s main hero is Chermen. An illegitimate son, Chermen is striving to assert his dignity. He is opposed by Dacco, the elder of the Aldar clan, in whose village Chermen lives. Guided by mercenary motives, Dacco strikes a deal with Prince Tsarai. Together, they rob people and then divide the loot between themselves. By some chance, Chermen learns of the deal and informs his friends about it. At first, he thinks that no one in the Aldar village would believe him, the bastard, and that the plot would remain unexposed. But the friends accept the challenge.",0.25,/pg95f9hiJYcAKKdkfKR5vEFrlV4.jpg,[],[],1/1/1970,0,0,[],Released,,Chermeni,FALSE,0,0
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}]",http://www.yoavshamir.com/films.asp?rId=15,61699,tt1213858,en,Flipping Out - Israel's Drug Generation,"Military service in Israel is compulsive for all able-bodied Jewish men and women. Once their years of service is up they are granted a bonus which many use to travel to India to wind down and recover from their experiences. About 90% of them will use drugs during their travels and every year about two thousand of them will require professional help to recover from this drug use. The extreme psychotic break these people experience is commonly referred to as ""flipping out"".",0.03883,/xgYGfKU7TutJJqAcviTTHTLTZ9M.jpg,[],"[{'iso_3166_1': 'IL', 'name': 'Israel'}]",1/1/2008,0,60,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,"The extreme psychotic break these people experience is commonly referred to as ""flipping out""",Flipping Out - Israel's Drug Generation,FALSE,6,1
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,40522,tt1406161,en,Je suis heureux que ma mère soit vivante,"This finely acted, delicate and provocative new film by one of France’s most impressive filmmakers—working here with his son, Nathan—depicts the troubled life of an adopted boy who, as a taciturn adult, visits his birth mother and strikes up a relationship fraught with tension and emotion.",0.271272,/sy2MWG7Nqx8ZTL1ztoW5dct1ZK7.jpg,"[{'name': 'Orly Films', 'id': 354}, {'name': 'France 3 Cinéma', 'id': 591}, {'name': 'Canal+', 'id': 5358}, {'name': 'TPS Star', 'id': 6586}, {'name': 'France 3 (FR 3)', 'id': 11244}, {'name': 'Région Ile-de-France', 'id': 11246}, {'name': 'F Comme Film', 'id': 11778}, {'name': 'Page 114', 'id': 11779}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",9/30/2009,0,90,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,I’m Glad My Mother Is Alive,FALSE,6.3,4
